Item Index,Rank,Type,Code,Attribute,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,Name,StackNumber,StackDrop_Min,StackDrop_Max,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,Level 1 Item LV,Level 1 Melee Min Attack,Level 1 Melee Max Attack,Level 1 Magic Min Attack,Level 1 Magic Max Attack,Level 1 Defance Min,Level 1 Defance Max,Level 1 Blocking Rate,Level 1 Critical Bonus,Level 1 Str Request,Level 1 Dex Request,Level 1 Spr Request,Level 1 Appraisal Addition,Level 2 Item LV,Level 2 Melee Min Attack,Level 2 Melee Max Attack,Level 2 Magic Min Attack,Level 2 Magic Max Attack,Level 2 Defance Min,Level 2 Defance Max,Level 2 Blocking Rate,Level 2 Critical Bonus,Level 2 Str Request,Level 2 Dex Request,Level 2 Spr Request,Level 2 Appraisal Addition,Level 3 Item LV,Level 3 Melee Min Attack,Level 3 Melee Max Attack,Level 3 Magic Min Attack,Level 3 Magic Max Attack,Level 3 Defance Min,Level 3 Defance Max,Level 3 Blocking Rate,Level 3 Critical Bonus,Level 3 Str Request,Level 3 Dex Request,Level 3 Spr Request,Level 3 Appraisal Addition,Level 4 Item LV,Level 4 Melee Min Attack,Level 4 Melee Max Attack,Level 4 Magic Min Attack,Level 4 Magic Max Attack,Level 4 Defance Min,Level 4 Defance Max,Level 4 Blocking Rate,Level 4 Critical Bonus,Level 4 Str Request,Level 4 Dex Request,Level 4 Spr Request,Level 4 Appraisal Addition,Level 5 Item LV,Level 5 Melee Min Attack,Level 5 Melee Max Attack,Level 5 Magic Min Attack,Level 5 Magic Max Attack,Level 5 Defance Min,Level 5 Defance Max,Level 5 Blocking Rate,Level 5 Critical Bonus,Level 5 Str Request,Level 5 Dex Request,Level 5 Spr Request,Level 5 Appraisal Addition,Level 6 Item LV,Level 6 Melee Min Attack,Level 6 Melee Max Attack,Level 6 Magic Min Attack,Level 6 Magic Max Attack,Level 6 Defance Min,Level 6 Defance Max,Level 6 Blocking Rate,Level 6 Critical Bonus,Level 6 Str Request,Level 6 Dex Request,Level 6 Spr Request,Level 6 Appraisal Addition,Level 7 Item LV,Level 7 Melee Min Attack,Level 7 Melee Max Attack,Level 7 Magic Min Attack,Level 7 Magic Max Attack,Level 7 Defance Min,Level 7 Defance Max,Level 7 Blocking Rate,Level 7 Critical Bonus,Level 7 Str Request,Level 7 Dex Request,Level 7 Spr Request,Level 7 Appraisal Addition,Level 8 Item LV,Level 8 Melee Min Attack,Level 8 Melee Max Attack,Level 8 Magic Min Attack,Level 8 Magic Max Attack,Level 8 Defance Min,Level 8 Defance Max,Level 8 Blocking Rate,Level 8 Critical Bonus,Level 8 Str Request,Level 8 Dex Request,Level 8 Spr Request,Level 8 Appraisal Addition,Level 9 Item LV,Level 9 Melee Min Attack,Level 9 Melee Max Attack,Level 9 Magic Min Attack,Level 9 Magic Max Attack,Level 9 Defance Min,Level 9 Defance Max,Level 9 Blocking Rate,Level 9 Critical Bonus,Level 9 Str Request,Level 9 Dex Request,Level 9 Spr Request,Level 9 Appraisal Addition
379,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,44,2719,2,2,½ÇÇÁ Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,54,84,0,0,1,0,0,0,0,0,38,0,0,54,84,0,0,2,0,0,0,0,0,38,0,0,54,84,0,0,3,0,0,0,0,0,38,0,0,54,84,0,0,4,0,0,0,0,0,38,0,0,54,84,0,0,5,0,0,0,0,0,38,0,0,54,84,0,0,6,0,0,0,0,0,38,0,0,54,84,0,0,7,0,0,0,0,0,38,0,0,54,84,0,0,8,0,0,0,0,0,38,0,0,54,84,0,0,9,0,0,0,0,0,38,0,0,54,84,0,0
380,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,56,5000,2,2,°¡·ç´Ù Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,68,107,0,0,1,0,0,0,0,0,49,0,0,68,107,0,0,2,0,0,0,0,0,49,0,0,68,107,0,0,3,0,0,0,0,0,49,0,0,68,107,0,0,4,0,0,0,0,0,49,0,0,68,107,0,0,5,0,0,0,0,0,49,0,0,68,107,0,0,6,0,0,0,0,0,49,0,0,68,107,0,0,7,0,0,0,0,0,49,0,0,68,107,0,0,8,0,0,0,0,0,49,0,0,68,107,0,0,9,0,0,0,0,0,49,0,0,68,107,0,0
381,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,68,5000,2,2,¾Æ½ºÆ®¶ö Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,83,130,0,0,1,0,0,0,0,0,58,0,0,83,130,0,0,2,0,0,0,0,0,58,0,0,83,130,0,0,3,0,0,0,0,0,58,0,0,83,130,0,0,4,0,0,0,0,0,58,0,0,83,130,0,0,5,0,0,0,0,0,58,0,0,83,130,0,0,6,0,0,0,0,0,58,0,0,83,130,0,0,7,0,0,0,0,0,58,0,0,83,130,0,0,8,0,0,0,0,0,58,0,0,83,130,0,0,9,0,0,0,0,0,58,0,0,83,130,0,0
382,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,59,5500,2,2,»çÀÌ·» Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,72,113,0,0,1,0,0,0,0,0,51,0,0,72,113,0,0,2,0,0,0,0,0,51,0,0,72,113,0,0,3,0,0,0,0,0,51,0,0,72,113,0,0,4,0,0,0,0,0,51,0,0,72,113,0,0,5,0,0,0,0,0,51,0,0,72,113,0,0,6,0,0,0,0,0,51,0,0,72,113,0,0,7,0,0,0,0,0,51,0,0,72,113,0,0,8,0,0,0,0,0,51,0,0,72,113,0,0,9,0,0,0,0,0,51,0,0,72,113,0,0
383,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,46,3536,2,2,¿¤¶óÀÓ Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,56,88,0,0,1,0,0,0,0,0,40,0,0,56,88,0,0,2,0,0,0,0,0,40,0,0,56,88,0,0,3,0,0,0,0,0,40,0,0,56,88,0,0,4,0,0,0,0,0,40,0,0,56,88,0,0,5,0,0,0,0,0,40,0,0,56,88,0,0,6,0,0,0,0,0,40,0,0,56,88,0,0,7,0,0,0,0,0,40,0,0,56,88,0,0,8,0,0,0,0,0,40,0,0,56,88,0,0,9,0,0,0,0,0,40,0,0,56,88,0,0
384,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,34,1164,2,2,Ä«¶ó Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,42,65,0,0,1,0,0,0,0,0,29,0,0,42,65,0,0,2,0,0,0,0,0,29,0,0,42,65,0,0,3,0,0,0,0,0,29,0,0,42,65,0,0,4,0,0,0,0,0,29,0,0,42,65,0,0,5,0,0,0,0,0,29,0,0,42,65,0,0,6,0,0,0,0,0,29,0,0,42,65,0,0,7,0,0,0,0,0,29,0,0,42,65,0,0,8,0,0,0,0,0,29,0,0,42,65,0,0,9,0,0,0,0,0,29,0,0,42,65,0,0
385,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,22,251,2,2,ºñ°Å Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,28,43,0,0,1,0,0,0,0,0,19,0,0,28,43,0,0,2,0,0,0,0,0,19,0,0,28,43,0,0,3,0,0,0,0,0,19,0,0,28,43,0,0,4,0,0,0,0,0,19,0,0,28,43,0,0,5,0,0,0,0,0,19,0,0,28,43,0,0,6,0,0,0,0,0,19,0,0,28,43,0,0,7,0,0,0,0,0,19,0,0,28,43,0,0,8,0,0,0,0,0,19,0,0,28,43,0,0,9,0,0,0,0,0,19,0,0,28,43,0,0
386,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,11,33,2,2,¾Ë·ÎÇÏ Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,22,0,0,1,0,0,0,0,0,10,0,0,14,22,0,0,2,0,0,0,0,0,10,0,0,14,22,0,0,3,0,0,0,0,0,10,0,0,14,22,0,0,4,0,0,0,0,0,10,0,0,14,22,0,0,5,0,0,0,0,0,10,0,0,14,22,0,0,6,0,0,0,0,0,10,0,0,14,22,0,0,7,0,0,0,0,0,10,0,0,14,22,0,0,8,0,0,0,0,0,10,0,0,14,22,0,0,9,0,0,0,0,0,10,0,0,14,22,0,0
387,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,59,5500,2,2,»çÀÌ·» Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,72,113,0,0,1,0,0,0,0,0,51,0,0,72,113,0,0,2,0,0,0,0,0,51,0,0,72,113,0,0,3,0,0,0,0,0,51,0,0,72,113,0,0,4,0,0,0,0,0,51,0,0,72,113,0,0,5,0,0,0,0,0,51,0,0,72,113,0,0,6,0,0,0,0,0,51,0,0,72,113,0,0,7,0,0,0,0,0,51,0,0,72,113,0,0,8,0,0,0,0,0,51,0,0,72,113,0,0,9,0,0,0,0,0,51,0,0,72,113,0,0
388,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,46,3536,2,2,¿¤¶óÀÓ Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,56,88,0,0,1,0,0,0,0,0,40,0,0,56,88,0,0,2,0,0,0,0,0,40,0,0,56,88,0,0,3,0,0,0,0,0,40,0,0,56,88,0,0,4,0,0,0,0,0,40,0,0,56,88,0,0,5,0,0,0,0,0,40,0,0,56,88,0,0,6,0,0,0,0,0,40,0,0,56,88,0,0,7,0,0,0,0,0,40,0,0,56,88,0,0,8,0,0,0,0,0,40,0,0,56,88,0,0,9,0,0,0,0,0,40,0,0,56,88,0,0
389,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,34,1164,2,2,Ä«¶ó Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,42,65,0,0,1,0,0,0,0,0,29,0,0,42,65,0,0,2,0,0,0,0,0,29,0,0,42,65,0,0,3,0,0,0,0,0,29,0,0,42,65,0,0,4,0,0,0,0,0,29,0,0,42,65,0,0,5,0,0,0,0,0,29,0,0,42,65,0,0,6,0,0,0,0,0,29,0,0,42,65,0,0,7,0,0,0,0,0,29,0,0,42,65,0,0,8,0,0,0,0,0,29,0,0,42,65,0,0,9,0,0,0,0,0,29,0,0,42,65,0,0
390,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,22,251,2,2,ºñ°Å Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,28,43,0,0,1,0,0,0,0,0,19,0,0,28,43,0,0,2,0,0,0,0,0,19,0,0,28,43,0,0,3,0,0,0,0,0,19,0,0,28,43,0,0,4,0,0,0,0,0,19,0,0,28,43,0,0,5,0,0,0,0,0,19,0,0,28,43,0,0,6,0,0,0,0,0,19,0,0,28,43,0,0,7,0,0,0,0,0,19,0,0,28,43,0,0,8,0,0,0,0,0,19,0,0,28,43,0,0,9,0,0,0,0,0,19,0,0,28,43,0,0
391,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,11,33,2,2,¾Ë·ÎÇÏ Çï¸ä,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,22,0,0,1,0,0,0,0,0,10,0,0,14,22,0,0,2,0,0,0,0,0,10,0,0,14,22,0,0,3,0,0,0,0,0,10,0,0,14,22,0,0,4,0,0,0,0,0,10,0,0,14,22,0,0,5,0,0,0,0,0,10,0,0,14,22,0,0,6,0,0,0,0,0,10,0,0,14,22,0,0,7,0,0,0,0,0,10,0,0,14,22,0,0,8,0,0,0,0,0,10,0,0,14,22,0,0,9,0,0,0,0,0,10,0,0,14,22,0,0
396,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,59,5500,2,2,»çÀÌ·» Çï¸ä,0,1,1,1,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,72,113,0,0,1,0,0,0,0,0,51,0,0,72,113,0,0,2,0,0,0,0,0,51,0,0,72,113,0,0,3,0,0,0,0,0,51,0,0,72,113,0,0,4,0,0,0,0,0,51,0,0,72,113,0,0,5,0,0,0,0,0,51,0,0,72,113,0,0,6,0,0,0,0,0,51,0,0,72,113,0,0,7,0,0,0,0,0,51,0,0,72,113,0,0,8,0,0,0,0,0,51,0,0,72,113,0,0,9,0,0,0,0,0,51,0,0,72,113,0,0
397,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,46,3536,2,2,¿¤¶óÀÓ Çï¸ä,0,1,1,1,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,56,88,0,0,1,0,0,0,0,0,40,0,0,56,88,0,0,2,0,0,0,0,0,40,0,0,56,88,0,0,3,0,0,0,0,0,40,0,0,56,88,0,0,4,0,0,0,0,0,40,0,0,56,88,0,0,5,0,0,0,0,0,40,0,0,56,88,0,0,6,0,0,0,0,0,40,0,0,56,88,0,0,7,0,0,0,0,0,40,0,0,56,88,0,0,8,0,0,0,0,0,40,0,0,56,88,0,0,9,0,0,0,0,0,40,0,0,56,88,0,0
398,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,34,1164,2,2,Ä«¶ó Çï¸ä,0,1,1,1,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,42,65,0,0,1,0,0,0,0,0,29,0,0,42,65,0,0,2,0,0,0,0,0,29,0,0,42,65,0,0,3,0,0,0,0,0,29,0,0,42,65,0,0,4,0,0,0,0,0,29,0,0,42,65,0,0,5,0,0,0,0,0,29,0,0,42,65,0,0,6,0,0,0,0,0,29,0,0,42,65,0,0,7,0,0,0,0,0,29,0,0,42,65,0,0,8,0,0,0,0,0,29,0,0,42,65,0,0,9,0,0,0,0,0,29,0,0,42,65,0,0
399,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,22,251,2,2,ºñ°Å Çï¸ä,0,1,1,1,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,28,43,0,0,1,0,0,0,0,0,19,0,0,28,43,0,0,2,0,0,0,0,0,19,0,0,28,43,0,0,3,0,0,0,0,0,19,0,0,28,43,0,0,4,0,0,0,0,0,19,0,0,28,43,0,0,5,0,0,0,0,0,19,0,0,28,43,0,0,6,0,0,0,0,0,19,0,0,28,43,0,0,7,0,0,0,0,0,19,0,0,28,43,0,0,8,0,0,0,0,0,19,0,0,28,43,0,0,9,0,0,0,0,0,19,0,0,28,43,0,0
400,0,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,11,33,2,2,¾Ë·ÎÇÏ Çï¸ä,0,1,1,1,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,22,0,0,1,0,0,0,0,0,10,0,0,14,22,0,0,2,0,0,0,0,0,10,0,0,14,22,0,0,3,0,0,0,0,0,10,0,0,14,22,0,0,4,0,0,0,0,0,10,0,0,14,22,0,0,5,0,0,0,0,0,10,0,0,14,22,0,0,6,0,0,0,0,0,10,0,0,14,22,0,0,7,0,0,0,0,0,10,0,0,14,22,0,0,8,0,0,0,0,0,10,0,0,14,22,0,0,9,0,0,0,0,0,10,0,0,14,22,0,0
401,0,5,3,0,0,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,3,11,2,2,·¹ÇÇµå ºÎÃ÷,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,1,0,0,0,0,0,1,0,0,5,6,0,0,2,0,0,0,0,0,1,0,0,5,6,0,0,3,0,0,0,0,0,1,0,0,5,6,0,0,4,0,0,0,0,0,1,0,0,5,6,0,0,5,0,0,0,0,0,1,0,0,5,6,0,0,6,0,0,0,0,0,1,0,0,5,6,0,0,7,0,0,0,0,0,1,0,0,5,6,0,0,8,0,0,0,0,0,1,0,0,5,6,0,0,9,0,0,0,0,0,1,0,0,5,6,0,0
402,0,5,3,0,0,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,15,58,2,2,Æä¾î¸® ºÎÃ÷,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,29,0,0,1,0,0,0,0,0,6,0,0,19,29,0,0,2,0,0,0,0,0,6,0,0,19,29,0,0,3,0,0,0,0,0,6,0,0,19,29,0,0,4,0,0,0,0,0,6,0,0,19,29,0,0,5,0,0,0,0,0,6,0,0,19,29,0,0,6,0,0,0,0,0,6,0,0,19,29,0,0,7,0,0,0,0,0,6,0,0,19,29,0,0,8,0,0,0,0,0,6,0,0,19,29,0,0,9,0,0,0,0,0,6,0,0,19,29,0,0
403,0,5,3,0,0,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,28,438,2,2,ÅÛÆä½ºÆ® ºÎÃ÷,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,35,54,0,0,1,0,0,0,0,0,9,0,0,35,54,0,0,2,0,0,0,0,0,9,0,0,35,54,0,0,3,0,0,0,0,0,9,0,0,35,54,0,0,4,0,0,0,0,0,9,0,0,35,54,0,0,5,0,0,0,0,0,9,0,0,35,54,0,0,6,0,0,0,0,0,9,0,0,35,54,0,0,7,0,0,0,0,0,9,0,0,35,54,0,0,8,0,0,0,0,0,9,0,0,35,54,0,0,9,0,0,0,0,0,9,0,0,35,54,0,0
404,0,5,3,0,0,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,41,1755,2,2,½ÇÇÁ ºÎÃ÷,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,50,79,0,0,1,0,0,0,0,0,14,0,0,50,79,0,0,2,0,0,0,0,0,14,0,0,50,79,0,0,3,0,0,0,0,0,14,0,0,50,79,0,0,4,0,0,0,0,0,14,0,0,50,79,0,0,5,0,0,0,0,0,14,0,0,50,79,0,0,6,0,0,0,0,0,14,0,0,50,79,0,0,7,0,0,0,0,0,14,0,0,50,79,0,0,8,0,0,0,0,0,14,0,0,50,79,0,0,9,0,0,0,0,0,14,0,0,50,79,0,0
405,0,5,3,0,0,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,53,4000,2,2,°¡·ç´Ù ºÎÃ÷,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,65,101,0,0,1,0,0,0,0,0,18,0,0,65,101,0,0,2,0,0,0,0,0,18,0,0,65,101,0,0,3,0,0,0,0,0,18,0,0,65,101,0,0,4,0,0,0,0,0,18,0,0,65,101,0,0,5,0,0,0,0,0,18,0,0,65,101,0,0,6,0,0,0,0,0,18,0,0,65,101,0,0,7,0,0,0,0,0,18,0,0,65,101,0,0,8,0,0,0,0,0,18,0,0,65,101,0,0,9,0,0,0,0,0,18,0,0,65,101,0,0
406,0,5,3,0,0,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,65,4000,2,2,¾Æ½ºÆ®¶ö ºÎÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,79,124,0,0,1,0,0,0,0,0,22,0,0,79,124,0,0,2,0,0,0,0,0,22,0,0,79,124,0,0,3,0,0,0,0,0,22,0,0,79,124,0,0,4,0,0,0,0,0,22,0,0,79,124,0,0,5,0,0,0,0,0,22,0,0,79,124,0,0,6,0,0,0,0,0,22,0,0,79,124,0,0,7,0,0,0,0,0,22,0,0,79,124,0,0,8,0,0,0,0,0,22,0,0,79,124,0,0,9,0,0,0,0,0,22,0,0,79,124,0,0
420,0,5,3,0,0,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,3,11,2,2,·¹ÇÇµå ºÎÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,1,0,0,0,0,0,1,0,0,5,6,0,0,2,0,0,0,0,0,1,0,0,5,6,0,0,3,0,0,0,0,0,1,0,0,5,6,0,0,4,0,0,0,0,0,1,0,0,5,6,0,0,5,0,0,0,0,0,1,0,0,5,6,0,0,6,0,0,0,0,0,1,0,0,5,6,0,0,7,0,0,0,0,0,1,0,0,5,6,0,0,8,0,0,0,0,0,1,0,0,5,6,0,0,9,0,0,0,0,0,1,0,0,5,6,0,0
421,0,5,3,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,15,58,2,2,Æä¾î¸® ºÎÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,29,0,0,1,0,0,0,0,0,6,0,0,19,29,0,0,2,0,0,0,0,0,6,0,0,19,29,0,0,3,0,0,0,0,0,6,0,0,19,29,0,0,4,0,0,0,0,0,6,0,0,19,29,0,0,5,0,0,0,0,0,6,0,0,19,29,0,0,6,0,0,0,0,0,6,0,0,19,29,0,0,7,0,0,0,0,0,6,0,0,19,29,0,0,8,0,0,0,0,0,6,0,0,19,29,0,0,9,0,0,0,0,0,6,0,0,19,29,0,0
422,0,5,3,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,28,438,2,2,ÅÛÆä½ºÆ® ºÎÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,35,54,0,0,1,0,0,0,0,0,9,0,0,35,54,0,0,2,0,0,0,0,0,9,0,0,35,54,0,0,3,0,0,0,0,0,9,0,0,35,54,0,0,4,0,0,0,0,0,9,0,0,35,54,0,0,5,0,0,0,0,0,9,0,0,35,54,0,0,6,0,0,0,0,0,9,0,0,35,54,0,0,7,0,0,0,0,0,9,0,0,35,54,0,0,8,0,0,0,0,0,9,0,0,35,54,0,0,9,0,0,0,0,0,9,0,0,35,54,0,0
423,0,5,3,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,41,1755,2,2,½ÇÇÁ ºÎÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,50,79,0,0,1,0,0,0,0,0,14,0,0,50,79,0,0,2,0,0,0,0,0,14,0,0,50,79,0,0,3,0,0,0,0,0,14,0,0,50,79,0,0,4,0,0,0,0,0,14,0,0,50,79,0,0,5,0,0,0,0,0,14,0,0,50,79,0,0,6,0,0,0,0,0,14,0,0,50,79,0,0,7,0,0,0,0,0,14,0,0,50,79,0,0,8,0,0,0,0,0,14,0,0,50,79,0,0,9,0,0,0,0,0,14,0,0,50,79,0,0
424,0,5,3,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,53,4000,2,2,°¡·ç´Ù ºÎÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,65,101,0,0,1,0,0,0,0,0,18,0,0,65,101,0,0,2,0,0,0,0,0,18,0,0,65,101,0,0,3,0,0,0,0,0,18,0,0,65,101,0,0,4,0,0,0,0,0,18,0,0,65,101,0,0,5,0,0,0,0,0,18,0,0,65,101,0,0,6,0,0,0,0,0,18,0,0,65,101,0,0,7,0,0,0,0,0,18,0,0,65,101,0,0,8,0,0,0,0,0,18,0,0,65,101,0,0,9,0,0,0,0,0,18,0,0,65,101,0,0
425,0,5,3,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1,0,1,65,4000,2,2,¾Æ½ºÆ®¶ö ºÎÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,79,124,0,0,1,0,0,0,0,0,22,0,0,79,124,0,0,2,0,0,0,0,0,22,0,0,79,124,0,0,3,0,0,0,0,0,22,0,0,79,124,0,0,4,0,0,0,0,0,22,0,0,79,124,0,0,5,0,0,0,0,0,22,0,0,79,124,0,0,6,0,0,0,0,0,22,0,0,79,124,0,0,7,0,0,0,0,0,22,0,0,79,124,0,0,8,0,0,0,0,0,22,0,0,79,124,0,0,9,0,0,0,0,0,22,0,0,79,124,0,0
