39497.52729,Name,Rank,Material,Level,MaxHP,HPRecovery,Defence_Min,Defence_Max,GuardRate,GuardEfficiency,BlockRate,PhysicalResist,LightResist,FireResist,IceResist,PoisonResist,CurseResist,WalkSpeed,RunSpeed,BloodInfo,CuttingInfo,ShapeInfo,DescriptionInfo,Exp,Money_Min,Money_Max,Money_Rate,AIKey,ChaoticLevel,MaxItemSet,DefeatLength_Upper,DefeatLength_Lower,DefeatLength_Left,DefeatLength_Right,DefeatDamage_Min,DefeatDamage_Max,AttackMaterial_Melee,AttackDamage_Min_Melee,AttackDamage_Max_Melee,AbsoluteDamage_Min_Melee,AbsoluteDamage_Max_Melee,CellRange_Melee,AttackDelay_Melee,ResultCode_Melee,ResultValue_Melee_1,ResultValue_Melee_2,ResultValue_Melee_3,ResultValue_Melee_4,ResultValue_Melee_5,ResultValue_Melee_6,ResultValue_Melee_7,AttackMaterial_Power_Melee,AttackDamage_Min_Power_Melee,AttackDamage_Max_Power_Melee,AbsoluteDamage_Min_Power_Melee,AbsoluteDamage_Max_Power_Melee,CellRange_Power_Melee,AttackDelay_Power_Melee,ResultCode_Power_Melee,ResultValue_Power_Melee_1,ResultValue_Power_Melee_2,ResultValue_Power_Melee_3,ResultValue_Power_Melee_4,ResultValue_Power_Melee_5,ResultValue_Power_Melee_6,ResultValue_Power_Melee_7,AttackMaterial_Special_Melee,AttackDamage_Min_Special_Melee,AttackDamage_Max_Special_Melee,AbsoluteDamage_Min_Special_Melee,AbsoluteDamage_Max_Special_Melee,CellRange_Special_Melee,AttackDelay_Special_Melee,ResultCode_Special_Melee,ResultValue_Special_Melee_1,ResultValue_Special_Melee_2,ResultValue_Special_Melee_3,ResultValue_Special_Melee_4,ResultValue_Special_Melee_5,ResultValue_Special_Melee_6,ResultValue_Special_Melee_7,AttackMaterial_Range,AttackDamage_Min_Range,AttackDamage_Max_Range,AbsoluteDamage_Min_Range,AbsoluteDamage_Max_Range,CellRange_Range,AttackDelay_Range,ResultCode_Range,ResultValue_Range_1,ResultValue_Range_2,ResultValue_Range_3,ResultValue_Range_4,ResultValue_Range_5,ResultValue_Range_6,ResultValue_Range_7,AttackMaterial_Power_Range,AttackDamage_Min_Power_Range,AttackDamage_Max_Power_Range,AbsoluteDamage_Min_Power_Range,AbsoluteDamage_Max_Power_Range,CellRange_Power_Range,AttackDelay_Power_Range,ResultCode_Power_Range,ResultValue_Power_Range_1,ResultValue_Power_Range_2,ResultValue_Power_Range_3,ResultValue_Power_Range_4,ResultValue_Power_Range_5,ResultValue_Power_Range_6,ResultValue_Power_Range_7,AttackMaterial_Special__Range,AttackDamage_Min_Special__Range,AttackDamage_Max_Special__Range,AbsoluteDamage_Min_Special__Range,AbsoluteDamage_Max_Special__Range,CellRange_Special__Range,AttackDelay_Special__Range,ResultCode_Special__Range,ResultValue_Special__Range_1,ResultValue_Special__Range_2,ResultValue_Special__Range_3,ResultValue_Special__Range_4,ResultValue_Special__Range_5,ResultValue_Special__Range_6,ResultValue_Special__Range_7,AttackMaterial_Heal,AttackDamage_Min_Heal,AttackDamage_Max_Heal,AbsoluteDamage_Min_Heal,AbsoluteDamage_Max_Heal,CellRange_Heal,AttackDelay_Heal,ResultCode_Heal,ResultValue_Heal_1,ResultValue_Heal_2,ResultValue_Heal_3,ResultValue_Heal_4,ResultValue_Heal_5,ResultValue_Heal_6,ResultValue_Heal_7,AttackMaterial_Revive,AttackDamage_Min_Revive,AttackDamage_Max_Revive,AbsoluteDamage_Min_Revive,AbsoluteDamage_Max_Revive,CellRange_Revive,AttackDelay_Revive,ResultCode_Revive,ResultValue_Revive_1,ResultValue_Revive_2,ResultValue_Revive_3,ResultValue_Revive_4,ResultValue_Revive_5,ResultValue_Revive_6,ResultValue_Revive_7,ItemSetIndex_1,ItemSetDropRatio_1,ItemSetIndex_2,ItemSetDropRatio_2,ItemSetIndex_3,ItemSetDropRatio_3,ItemSetIndex_4,ItemSetDropRatio_4,ItemSetIndex_5,ItemSetDropRatio_5,ItemSetIndex_6,ItemSetDropRatio_6,ItemSetIndex_7,ItemSetDropRatio_7,ItemSetIndex_8,ItemSetDropRatio_8,ItemSetIndex_9,ItemSetDropRatio_9,ItemSetIndex_10,ItemSetDropRatio_10,ItemSetIndex_11,ItemSetDropRatio_11,ItemSetIndex_12,ItemSetDropRatio_12,ItemSetIndex_13,ItemSetDropRatio_13,ItemSetIndex_14,ItemSetDropRatio_14,ItemSetIndex_15,ItemSetDropRatio_15,Width
802,Mofa,0,23,4,397,0,24,35,5,50,1,0,0,0,0,0,0,3,3.6,1,3,morpha,작성중,2100,120,180,72500,2,1,1,100,90,74,74,3,20,1,48,60,3,6,2,1600,1000101,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,12000,0,0,1,6920,2,6920,3,5760,4,3460,100,6150,100,6150,101,5120,102,3080,0,0,400,620,0,0,450,1800,0,0,0
803,Cerberus,0,18,10,956,0,51,73,12,50,1,0,0,0,0,0,0,1.1,3.8,1,2,kerberos,작성중,6720,330,450,57500,2,1,1,92,92,75,75,2,18,1,107,134,5,11,2,1803,1000101,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,12000,512,80,4,6430,5,6430,6,5360,6,3220,101,5720,101,5720,102,4760,103,2860,501,40,400,580,0,0,450,1670,0,0,0
901,Mollusk,0,23,8,752,0,42,60,10,50,1,0,0,0,0,0,0,2.5,3.6,1,3,morlock,작성중,5110,240,330,62500,2,1,1,140,100,110,110,3,20,1,87,109,4,9,2,1640,1000101,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,12000,512,80,3,6590,4,6590,5,5490,6,3300,100,5860,101,5860,102,4880,102,2930,501,40,400,590,0,0,450,1710,0,0,0
902,Aramon,0,18,14,1429,0,69,99,15,50,2,0,0,0,0,0,0,1.6,3,1,1,aramon,작성중,10150,510,720,47500,2,1,1,62,62,52,52,3,20,1,148,185,7,15,2,1904,1000101,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,12000,512,80,4,5250,5,5250,6,4380,7,2630,101,4670,102,4670,103,3890,104,2340,501,40,400,470,200,8400,450,1370,0,0,0
1001,Zombie Host,0,18,18,2048,0,83,119,10,50,2,0,0,5,0,0,0,0.7,3.2,2,2,zombihost,작성중,15190,810,1110,35000,2,1,1,153,92,100,100,3,20,1,180,225,8,19,2,1560,1000101,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,6000,513,80,0,0,9,3230,10,6450,11,5380,0,0,103,2870,104,5740,105,4780,502,40,400,720,200,10320,450,1680,0,0,0
1002,Racoon,0,18,42,8331,0,216,309,10,70,2,0,0,40,0,0,0,0,0,1,4,rakun,작성중,38220,4020,5430,35000,6,1,2,60,50,40,40,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,409,18,41,14,2885,3000001,202,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,80,0,0,17,2370,18,4740,19,3950,0,0,107,2110,108,4210,109,3510,502,40,402,530,205,7570,450,1230,0,0,0
1003,Mantis,0,23,20,2309,0,98,140,10,50,2,0,0,0,0,0,0,1.2,3.4,2,2,mantis,작성중,15610,990,1350,35000,1,1,2,140,105,117,117,3,20,1,212,265,9,21,2,2300,1000101,0,0,0,0,0,0,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,6000,513,80,8,6110,9,6110,10,5090,10,3060,102,5430,103,5430,104,4520,104,2720,502,40,401,680,201,9770,450,1590,0,0,0
1004,Skeleton Bishop,0,20,28,4246,0,138,198,10,70,1,0,0,40,0,0,0,0.9,1.9,0,1,skeletonbishop,작성중,24990,1830,2490,35000,6,1,2,84,89,90,90,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,264,12,28,14,3600,3000001,201,256,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,80,0,0,11,2900,12,5800,13,4840,0,0,105,2580,106,5160,107,4300,502,40,401,650,202,9280,450,1510,0,0,0
1005,Langrama,0,19,12,1182,0,60,86,10,50,1,0,0,0,0,0,0,2,3,1,3,rangrama,작성중,8400,420,570,52500,2,1,1,94,94,102,102,3,20,1,128,160,6,13,2,2000,1000101,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,12000,512,80,4,5330,5,5330,6,4440,6,2670,101,4740,102,4740,103,3950,104,2370,501,40,400,480,200,8520,450,1390,0,0,0
1101,Severe Anger,0,19,39,6695,0,187,268,10,50,2,0,0,5,0,0,0,1.6,4.3,1,1,severenger,작성중,35210,3480,4710,35000,5,1,2,130,95,98,98,2,18,1,405,507,16,38,3,1812,1000101,0,0,0,0,0,0,0,0,0,0,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,80,0,0,15,2560,16,5120,17,4270,0,0,106,2280,107,4550,108,3790,502,40,401,570,205,8190,451,1330,0,0,0
1102,Fallen Bishop,0,20,51,11809,0,270,387,15,70,1,0,0,5,35,0,0,1.2,3,0,1,fallenbishop,작성중,59010,5880,7950,35000,6,1,3,160,108,100,100,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356,509,21,49,14,3600,3000001,203,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,80,0,0,20,2200,21,4400,22,3660,0,0,108,1960,109,3910,110,3260,502,40,403,490,208,7030,451,1140,0,0,0
1103,Parasite,0,28,42,8331,0,216,309,12,70,2,0,0,0,5,0,0,1,4.2,1,1,parasite,작성중,36050,4020,5430,35000,1,1,3,160,102,107,107,5,22,1,467,584,18,41,3,1960,1000101,0,0,0,0,0,0,0,0,0,0,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,120,0,0,17,4740,18,3950,19,2370,0,0,107,4210,108,3510,109,2110,502,80,402,530,206,7570,452,1230,300,220,0
1201,Rock Pressure,0,21,43,8683,0,221,317,12,70,2,0,0,0,5,0,0,1.1,3.7,3,1,rockpressure,작성중,37240,4200,5670,35000,1,1,3,150,100,105,105,5,22,1,479,599,18,42,3,2119,1000101,0,0,0,0,0,0,0,0,0,0,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,120,0,0,18,4700,19,3920,20,2350,0,0,107,4180,108,3480,109,2090,502,80,402,530,206,7510,452,1220,301,220,0
1202,Axe Murderer,0,28,35,9146,0,176,252,18,70,2,0,0,5,0,0,0,1.9,4.4,1,1,axemuderer,작성중,31360,2820,3810,35000,5,1,2,150,110,103,103,3,40,9,382,478,15,35,2,2070,1000101,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,80,0,0,15,2640,16,5270,17,4390,0,0,107,2340,108,4680,109,3900,502,40,401,590,203,8430,451,1370,0,0,0
1203,Frozen Giant,0,22,46,9790,0,240,343,15,70,2,0,0,0,5,0,0,1,3.8,3,1,frozengiant,작성중,41230,4800,6480,35000,5,1,2,150,110,115,115,2,18,22,516,646,19,45,3,2014,1000101,0,0,0,0,0,0,0,0,0,0,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,250,513,80,0,0,19,4580,20,3820,20,2290,0,0,108,4080,108,3400,109,2040,502,60,402,510,206,7330,450,1190,0,0,0
1301,Dead Eye,0,19,72,22887,0,411,588,10,70,1,0,0,6,0,0,0,1.2,3,1,2,deadeye,작성중,218750,10440,14100,31500,3,1,3,150,105,110,110,3,20,0,679,971,29,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,587,839,29,69,14,3600,3000001,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,150,514,120,0,0,29,3060,30,2550,31,1530,416,150,111,2720,113,2270,113,1360,503,100,404,340,210,4900,461,800,0,0,0
1302,Eager Hand,0,18,36,6392,0,182,260,15,50,2,0,0,5,0,0,0,1.2,3.4,1,1,eagerhand,작성중,32340,2970,4020,35000,5,1,2,100,75,80,80,2,18,1,393,492,15,35,2,2090,1000101,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,80,0,0,14,2620,15,5230,16,4360,0,0,106,2330,107,4650,108,3880,502,40,401,590,204,8370,451,1360,0,0,0
1303,Insectivore,0,19,48,10571,0,252,360,10,50,2,0,0,5,0,0,0,0.8,3.6,1,1,insectboa,작성중,46480,5220,7050,35000,5,1,2,120,90,103,103,2,18,7,542,678,20,47,3,2202,1000101,0,0,0,0,0,0,0,0,0,0,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,80,0,0,18,2260,19,4510,20,3760,0,0,108,2010,109,4010,110,3340,502,40,402,510,207,7210,450,1170,0,0,0
1304,Tentacle,0,23,69,21031,0,390,558,10,50,2,0,0,6,0,0,0,1.4,3.4,2,3,tentacle,작성중,194600,9600,12960,31500,1,1,3,130,103,110,110,3,20,1,910,1138,28,66,2,1800,1000101,0,0,0,0,0,0,0,0,0,0,28,66,0,0,0,0,0,0,0,0,0,0,0,0,0,28,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,150,514,120,0,0,28,3710,29,3100,30,1860,416,150,111,3300,112,2750,113,1650,503,100,402,420,210,5940,461,970,0,0,0
1305,Blade Master,0,28,35,9146,0,176,252,18,70,2,0,0,5,0,0,0,0.9,4.1,1,1,blademaster,작성중,31360,2820,3810,35000,5,1,2,100,89,92,92,3,20,5,382,478,15,35,2,2250,1000101,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,60,0,0,15,2640,16,5270,17,4390,0,0,107,2340,108,4680,109,3900,502,40,401,590,203,8430,450,1370,0,0,0
1401,Spider Lord,0,23,45,18825,0,233,334,15,50,2,0,0,5,0,35,0,1.8,3.5,2,2,spiderlord,작성중,42280,4590,6210,35000,5,1,2,140,85,90,90,3,20,23,504,631,19,44,3,1904,1000101,0,0,0,0,0,0,0,0,0,0,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,60,0,0,19,2310,20,4620,21,3850,0,0,108,2060,109,4110,110,3420,502,40,402,520,206,7390,450,1200,303,200,0
1402,Gold Blaverus,0,23,149,112345,0,1122,1604,20,70,2,0,0,0,0,0,0,1.3,2.5,2,3,goldblaberus,작성중,967750,36420,49170,28000,2,1,0,104,70,50,50,3,20,1,2224,2781,60,141,2,2000,1000101,0,0,0,0,0,0,0,0,0,0,60,141,0,0,0,0,0,0,0,0,0,0,0,0,0,60,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,Skeleton Warrior,0,20,31,4994,0,154,221,10,50,2,0,0,5,0,35,0,1.1,4.5,0,1,skeletonwarrior,작성중,27720,2220,3030,35000,5,1,2,120,92,104,104,2,18,3,335,419,13,31,2,2460,1000101,0,0,0,0,0,0,0,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,60,0,0,14,2710,15,5420,16,4520,0,0,108,2410,107,4820,108,4020,502,40,401,610,202,8670,451,1410,0,0,0
1404,Wrath Mantis,0,23,150,49211,0,666,952,20,70,2,0,0,0,0,0,0,1.2,3.4,2,2,wrathmantis,작성중,980140,36930,49860,28000,1,1,0,140,105,117,117,3,20,1,1373,1717,60,142,2,2300,1000101,0,0,0,0,0,0,0,0,0,0,60,142,0,0,0,0,0,0,0,0,0,0,0,0,0,60,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,Water Reaper,0,18,22,2649,0,107,154,10,70,1,0,0,35,0,0,0,1.6,3.9,1,2,waterleaper,작성중,17430,1170,1590,35000,3,1,2,140,105,117,117,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,205,10,22,14,2600,3000001,204,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,6000,513,60,9,6030,10,6030,10,5030,11,3020,102,5360,103,5360,104,4470,105,2680,502,40,401,670,201,9650,450,1570,0,0,0
1501,Penril Fighter,0,27,32,5258,0,159,228,10,50,2,0,0,0,5,0,0,1.9,4,1,1,fenrilfighter,작성중,26530,2370,3210,35000,1,1,2,140,85,90,90,2,18,4,346,433,14,32,2,2300,1000101,0,0,0,0,0,0,0,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,60,0,0,14,5380,15,4490,15,2690,0,0,105,4790,106,3990,107,2400,502,50,401,600,203,8610,451,1400,0,0,0
1502,Penril Hunter,0,27,31,4994,0,154,221,15,70,1,0,0,0,40,0,0,1.8,3.2,1,1,fenrilhunter,작성중,25620,2220,3030,35000,6,1,2,104,70,50,50,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,294,13,31,14,3900,3000001,205,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,60,0,0,13,5420,14,4520,14,2710,0,0,105,4820,106,4020,106,2410,502,50,401,610,203,8670,450,1410,0,0,0
1503,Penril Knight,0,27,30,4737,0,149,213,10,50,2,0,0,0,5,0,0,1.8,4,1,1,fenrilknight,작성중,24710,2100,2850,35000,1,1,2,120,92,104,104,2,18,4,323,404,13,30,2,2000,1000101,0,0,0,0,0,0,0,0,0,0,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,60,0,0,12,5460,13,4550,13,2730,0,0,105,4850,106,4040,106,2430,502,50,401,610,202,8730,451,1420,0,0,0
