2007-01-04 17:45,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit
4036,格挡,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,101,1,10,188,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,热情,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,102,1,20,965,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4038,连击,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,103,1,30,2582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,暴怒斩,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,63,1,29,2283,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,突击,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,4,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4041,地震,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,24,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,割腕,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,44,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,虚空刃,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,64,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,盾牌掌握,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,141,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,盾击,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,142,1,29,2283,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,双手格挡,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,161,1,18,669,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,迅击,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,162,1,29,2283,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,圣灵护体,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,104,1,45,11111,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,狂暴,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,163,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,盾震,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,143,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,居合剑,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,5,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,落神锤,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,25,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,牙突,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,45,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,六合斩,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,65,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,钓鱼掌握,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,181,1,7,250,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,迅捷,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,144,1,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,天神合一,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,85,1,64,41083,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,致命重击,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,121,1,52,18924,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,剑气斩,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,122,1,91,156582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,元气之力,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,164,1,91,156582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,弓箭掌握,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,201,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,石弩掌握,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,202,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,爆击箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,204,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,扫射箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,203,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,加力箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,205,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,豪雨箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,206,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,穿刺箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,207,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,制导剑,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,208,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,火焰箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,241,1,19,799,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,冰冻箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,242,1,26,1710,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,剧毒箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,243,1,33,3615,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,爆裂箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,244,1,40,7227,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,凌波微步,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,341,1,20,965,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,治疗术,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,361,1,35,4464,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,猛刺,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,282,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,肉搏掌握,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,281,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,突击箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,342,1,28,2011,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,寻隙箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,209,1,55,23337,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,蓄力箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,245,1,54,21771,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,流云舞,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,283,1,15,462,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,感应箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,210,1,74,71211,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,精确掌握,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,221,1,14,399,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,诅咒箭,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,211,1,82,105091,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,钓鱼掌握,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,381,1,7,250,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,闪击,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,212,1,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,女神的气息,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,401,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,神力潜能,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,402,1,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,死亡反击,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,421,1,10,188,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,地刃剑,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,441,1,30,2582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,生命结界,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,461,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,能量掌握,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,462,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,能量穿刺,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,463,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,魔法能量,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,464,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,魔力提升,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,465,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,火焰掌握,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,501,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,小火球术,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,502,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,大火球术,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,503,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,火焰风暴,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,504,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,烈焰柱,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,505,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,寒冰掌握,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,541,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,冰球术,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,542,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,冰环术,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,543,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,寒冰穿刺,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,544,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,冰风暴,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,545,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,闪电掌握,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,403,1,14,399,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,闪电球,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,466,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
