39475.57708,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
4012,[Magician] Grania,4,7,0,0,1792,26,1111-1111-1111-1111-1111-1111-1111-1111,1700,50003,1,0,5000000,1,1,5,1,1,1,0,0,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4013,[Magician] Xavi,4,7,0,0,1792,26,1111-1111-1111-1111-1111-1111-1111-1111,1700,50004,1,0,5000000,1,1,5,1,1,1,0,0,0,0,0,0,0,0,5289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4014,[Knight] Ethan,4,7,0,0,1792,26,1111-1111-1111-1111-1111-1111-1111-1111,1700,50005,1,0,5000000,1,1,5,1,1,1,0,0,0,0,0,0,0,0,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4015,[Hunter] Aeries,4,7,0,0,1792,26,1111-1111-1111-1111-1111-1111-1111-1111,1700,50006,1,0,5000000,1,1,5,1,1,1,0,0,0,0,0,0,0,0,5291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4021,Sword Mastery,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,1,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4022,Sharpen Blade,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,2,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4023,Sword Defense,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,3,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4024,Mace Mastery,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,21,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4025,Armor Breaker,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,22,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4026,Mace Bash,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,23,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4027,Axe Mastery,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,41,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4028,Bleed Slash,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,42,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4029,Achilles' Tendon,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,43,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4030,Dual Mastery,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,61,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4031,Cross Piercing,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,62,1,18,669,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4032,Strength,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,81,1,10,188,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4033,Strengthen Health,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,82,1,25,1566,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4034,Jumping Crash,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,83,1,15,462,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4035,Whirlwind,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,84,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4036,Agility,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,101,1,10,188,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4037,Wind Rush,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,102,1,20,965,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4038,Attack Acceleration,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,103,1,30,2582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4039,Cyclone Slash,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,63,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4040,Faedon Launch,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,4,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4041,Heavy Blow,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,24,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4042,Wrist Chop,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,44,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4043,Energetic Blade,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,64,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4044,Shield Mastery,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,141,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4045,Shield Shove,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,142,1,29,2283,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4046,Two-Hand Mastery,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,161,1,18,669,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4047,Triple Attack,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,162,1,29,2283,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4048,Insensibility,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,104,1,45,11111,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4049,Berserk,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,163,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4050,Blind Jab,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,143,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4051,Air Smashing,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,5,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4052,Solar Evil,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,25,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4053,Sonic Massacre,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,45,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4054,Igen Dash,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,65,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4055,Fishing Mastery,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,181,1,7,250,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4056,Power Strike,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,144,1,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4057,Soul Knight,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,85,1,64,41083,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4058,Dual Advance,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,121,1,20,965,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4059,Spout Anger,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,122,1,91,156582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4060,Genocide,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,164,1,91,156582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4061,Fatal Hash,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,123,1,29,2283,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4062,Brandish,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,124,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4063,Bounce Defender,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,145,1,91,156582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4064,Divide Spear,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,86,1,97,199981,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4321,Bow Mastery,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,201,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4322,Crossbow Mastery,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,202,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4323,Strike Shot,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,204,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4324,Multiple Shot,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,203,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4325,Skull Shot,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,205,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4326,Triangle Shot,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,206,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4327,Piercing Shot,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,207,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4328,Guide Shot,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,208,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4329,Fire Arrow,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,241,1,19,799,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4330,Ice Arrow,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,242,1,26,1710,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4331,Poison Arrow,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,243,1,33,3615,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4332,Explosion Arrow,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,244,1,40,7227,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4333,Wind Moving,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,341,1,20,965,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4334,Cure Wounds,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,361,1,35,4464,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4335,Violent Step,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,282,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4336,Combat Mastery,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,281,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4337,Speed,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,342,1,28,2011,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4338,Vulnerable Point,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,209,1,55,23337,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4339,Slow Arrow,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,245,1,54,21771,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4340,Rolling Attack,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,283,1,15,462,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
