2006-07-04 13:53,Name,Rank,Type,Code,Attribute,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex
4040,페이톨 런지,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,4,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4041,헤비 블로우,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,24,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,리스트 촙,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,44,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,에너제릭 블레이드,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,64,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,쉴드 마스터리,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,141,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,쉴드 쇼브,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,142,1,29,2283,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,투핸드 마스터리,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,161,1,18,669,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,트리플 어택,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,162,1,29,2283,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,인센스빌리티,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,104,1,45,11111,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,버서크,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,163,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,블라인드 잽,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,143,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,에어 스매슁,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,5,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,솔라 이블,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,25,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,소닉 매서커,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,45,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,아이겐 데쉬,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,65,1,80,95793,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,낚시 마스터리,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,181,1,7,250,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,파워 스트라이크,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,144,1,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,소울 나이트,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,85,1,64,41083,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,듀얼 어드벤스,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,121,1,52,18924,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,스파우드 앵거,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,122,1,91,156582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,제노 사이드,0,3,2,0,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,164,1,91,156582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,보우 마스터리,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,201,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,크로스보우 마스터리,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,202,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,스트라이크 샷,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,204,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,멀티플 샷,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,203,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,스컬 샷,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,205,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,트라이앵글 샷,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,206,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,피어싱 샷,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,207,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,가이드 샷,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,208,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,파이어 애로우,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,241,1,19,799,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,아이스 애로우,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,242,1,26,1710,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,포이즌 애로우,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,243,1,33,3615,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,익스플로우젼 애로우,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,244,1,40,7227,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,윈드 무빙,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,341,1,20,965,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,큐어운즈,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,361,1,35,4464,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,바일런트 스탭,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,282,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,컴뱃 마스터리,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,281,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,스피드,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,342,1,28,2011,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,벌너어블 포인트,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,209,1,55,23337,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,슬로우 애로우,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,245,1,54,21771,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,롤링 어택,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,283,1,15,462,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,원더 파이어링,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,210,1,74,71211,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,크리티컬 파이어,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,221,1,14,399,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,크로우 윙스,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,211,1,82,105091,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,낚시 마스터리,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,381,1,7,250,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,윈드 샤프트,0,3,2,0,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,212,1,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,에너지 마스터리,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,401,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,에너지 잽,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,402,1,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,마나포스,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,421,1,10,188,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,매직파워,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,441,1,30,2582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,파이어 마스터리,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,461,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,파이어 볼트,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,462,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,파이어 볼,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,463,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,파이어 퓨리,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,464,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,파이어 블레이즈,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,465,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,아이스 마스터리,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,501,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,아이스 볼트,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,502,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,아이스 웨이브,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,503,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,아이스 스파이크,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,504,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,아이스 스톰,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,505,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,라이트닝 마스터리,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,541,1,5,35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,라이트닝 볼트,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,542,1,7,70,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,체인 라이트닝,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,543,1,16,507,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,라이트닝 서클,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,544,1,36,4917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,라이트닝 체이스,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,545,1,27,1780,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,시즈 님버스,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,403,1,14,399,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,플레임 버밍,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,466,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,아이스 블랭켓,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,506,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,크루얼티 라이트닝,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,546,1,51,17625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,에너지 헤머,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,404,1,64,41083,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,브러스트 피닉스,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,467,1,81,100294,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,프리징 스프리트,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,507,1,81,100294,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,썬더 스피얼,0,3,2,0,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,547,1,81,100294,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
