2005-11-10 17:32,Name,Rank,Type,Code,Attribute,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex
10083,ÀÌÅÍ´ÏÆ¼ ÆÒÃ÷ +3,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,3,0,0,0,0,99,99,0,0,0,0,0,0,10082,10084
10084,ÀÌÅÍ´ÏÆ¼ ÆÒÃ÷ +4,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,4,0,0,0,0,104,104,0,0,0,0,0,0,10083,10085
10085,ÀÌÅÍ´ÏÆ¼ ÆÒÃ÷ +5,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,5,0,0,0,0,110,110,0,0,0,0,0,0,10084,10086
10086,ÀÌÅÍ´ÏÆ¼ ÆÒÃ÷ +6,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,6,0,0,0,0,117,117,0,0,0,0,0,0,10085,10087
10087,ÀÌÅÍ´ÏÆ¼ ÆÒÃ÷ +7,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,7,0,0,0,0,124,124,0,0,0,0,0,0,10086,10088
10088,ÀÌÅÍ´ÏÆ¼ ÆÒÃ÷ +8,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,8,0,0,0,0,131,131,0,0,0,0,0,0,10087,10089
10089,ÀÌÅÍ´ÏÆ¼ ÆÒÃ÷ +9,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,9,0,0,0,0,138,138,0,0,0,0,0,0,10088,0
8,ÄùÀÌ»ç ÆÒÃ÷,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,0,0,0,0,0,109,109,0,0,0,0,0,0,0,10091
10091,ÄùÀÌ»ç ÆÒÃ÷ +1,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,1,0,0,0,0,111,111,0,0,0,0,0,0,8,10092
10092,ÄùÀÌ»ç ÆÒÃ÷ +2,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,2,0,0,0,0,114,114,0,0,0,0,0,0,10091,10093
10093,ÄùÀÌ»ç ÆÒÃ÷ +3,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,3,0,0,0,0,118,118,0,0,0,0,0,0,10092,10094
10094,ÄùÀÌ»ç ÆÒÃ÷ +4,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,4,0,0,0,0,123,123,0,0,0,0,0,0,10093,10095
10095,ÄùÀÌ»ç ÆÒÃ÷ +5,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,5,0,0,0,0,129,129,0,0,0,0,0,0,10094,10096
10096,ÄùÀÌ»ç ÆÒÃ÷ +6,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,6,0,0,0,0,136,136,0,0,0,0,0,0,10095,10097
10097,ÄùÀÌ»ç ÆÒÃ÷ +7,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,7,0,0,0,0,143,143,0,0,0,0,0,0,10096,10098
10098,ÄùÀÌ»ç ÆÒÃ÷ +8,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,8,0,0,0,0,150,150,0,0,0,0,0,0,10097,10099
10099,ÄùÀÌ»ç ÆÒÃ÷ +9,0,5,2,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,9,0,0,0,0,157,157,0,0,0,0,0,0,10098,0
51,¹ß·Î ±Û·¯ºê,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10501
10501,¹ß·Î ±Û·¯ºê +1,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,1,0,0,0,0,4,4,0,0,0,0,0,0,51,10502
10502,¹ß·Î ±Û·¯ºê +2,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,2,0,0,0,0,6,6,0,0,0,0,0,0,10501,10503
10503,¹ß·Î ±Û·¯ºê +3,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,3,0,0,0,0,8,8,0,0,0,0,0,0,10502,10504
10504,¹ß·Î ±Û·¯ºê +4,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,4,0,0,0,0,11,11,0,0,0,0,0,0,10503,10505
10505,¹ß·Î ±Û·¯ºê +5,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,5,0,0,0,0,14,14,0,0,0,0,0,0,10504,10506
10506,¹ß·Î ±Û·¯ºê +6,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,6,0,0,0,0,17,17,0,0,0,0,0,0,10505,10507
10507,¹ß·Î ±Û·¯ºê +7,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,7,0,0,0,0,22,22,0,0,0,0,0,0,10506,10508
10508,¹ß·Î ±Û·¯ºê +8,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,8,0,0,0,0,27,27,0,0,0,0,0,0,10507,10509
10509,¹ß·Î ±Û·¯ºê +9,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,9,0,0,0,0,32,32,0,0,0,0,0,0,10508,0
52,°¡µð¾ð ±Û·¯ºê,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10511
10511,°¡µð¾ð ±Û·¯ºê +1,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,1,0,0,0,0,11,11,0,0,0,0,0,0,52,10512
10512,°¡µð¾ð ±Û·¯ºê +2,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,2,0,0,0,0,13,13,0,0,0,0,0,0,10511,10513
10513,°¡µð¾ð ±Û·¯ºê +3,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,3,0,0,0,0,15,15,0,0,0,0,0,0,10512,10514
10514,°¡µð¾ð ±Û·¯ºê +4,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,4,0,0,0,0,18,18,0,0,0,0,0,0,10513,10515
10515,°¡µð¾ð ±Û·¯ºê +5,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,5,0,0,0,0,21,21,0,0,0,0,0,0,10514,10516
10516,°¡µð¾ð ±Û·¯ºê +6,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,6,0,0,0,0,24,24,0,0,0,0,0,0,10515,10517
10517,°¡µð¾ð ±Û·¯ºê +7,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,7,0,0,0,0,29,29,0,0,0,0,0,0,10516,10518
10518,°¡µð¾ð ±Û·¯ºê +8,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,8,0,0,0,0,34,34,0,0,0,0,0,0,10517,10519
10519,°¡µð¾ð ±Û·¯ºê +9,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,9,0,0,0,0,39,39,0,0,0,0,0,0,10518,0
53,½ã´õ ±Û·¯ºê,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,0,0,0,0,0,18,18,0,0,0,0,0,0,0,10521
10521,½ã´õ ±Û·¯ºê +1,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,1,0,0,0,0,19,19,0,0,0,0,0,0,53,10522
10522,½ã´õ ±Û·¯ºê +2,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,2,0,0,0,0,21,21,0,0,0,0,0,0,10521,10523
10523,½ã´õ ±Û·¯ºê +3,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,3,0,0,0,0,23,23,0,0,0,0,0,0,10522,10524
10524,½ã´õ ±Û·¯ºê +4,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,4,0,0,0,0,26,26,0,0,0,0,0,0,10523,10525
10525,½ã´õ ±Û·¯ºê +5,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,5,0,0,0,0,29,29,0,0,0,0,0,0,10524,10526
10526,½ã´õ ±Û·¯ºê +6,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,6,0,0,0,0,32,32,0,0,0,0,0,0,10525,10527
10527,½ã´õ ±Û·¯ºê +7,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,7,0,0,0,0,37,37,0,0,0,0,0,0,10526,10528
10528,½ã´õ ±Û·¯ºê +8,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,8,0,0,0,0,42,42,0,0,0,0,0,0,10527,10529
10529,½ã´õ ±Û·¯ºê +9,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,9,0,0,0,0,47,47,0,0,0,0,0,0,10528,0
54,Å¸ÀÌÅº ±Û·¯ºê,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,0,0,0,0,0,26,26,0,0,0,0,0,0,0,10531
10531,Å¸ÀÌÅº ±Û·¯ºê +1,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,1,0,0,0,0,27,27,0,0,0,0,0,0,54,10532
10532,Å¸ÀÌÅº ±Û·¯ºê +2,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,2,0,0,0,0,29,29,0,0,0,0,0,0,10531,10533
10533,Å¸ÀÌÅº ±Û·¯ºê +3,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,3,0,0,0,0,31,31,0,0,0,0,0,0,10532,10534
10534,Å¸ÀÌÅº ±Û·¯ºê +4,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,4,0,0,0,0,34,34,0,0,0,0,0,0,10533,10535
10535,Å¸ÀÌÅº ±Û·¯ºê +5,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,5,0,0,0,0,37,37,0,0,0,0,0,0,10534,10536
10536,Å¸ÀÌÅº ±Û·¯ºê +6,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,6,0,0,0,0,40,40,0,0,0,0,0,0,10535,10537
10537,Å¸ÀÌÅº ±Û·¯ºê +7,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,7,0,0,0,0,45,45,0,0,0,0,0,0,10536,10538
10538,Å¸ÀÌÅº ±Û·¯ºê +8,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,8,0,0,0,0,50,50,0,0,0,0,0,0,10537,10539
10539,Å¸ÀÌÅº ±Û·¯ºê +9,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,9,0,0,0,0,55,55,0,0,0,0,0,0,10538,0
55,·¹µð¾ð½º ±Û·¯ºê,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,25,25,27,0,0,0,0,0,34,34,0,0,0,0,0,0,0,10541
10541,·¹µð¾ð½º ±Û·¯ºê +1,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,25,25,27,1,0,0,0,0,35,35,0,0,0,0,0,0,55,10542
10542,·¹µð¾ð½º ±Û·¯ºê +2,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,25,25,27,2,0,0,0,0,37,37,0,0,0,0,0,0,10541,10543
10543,·¹µð¾ð½º ±Û·¯ºê +3,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,25,25,27,3,0,0,0,0,39,39,0,0,0,0,0,0,10542,10544
10544,·¹µð¾ð½º ±Û·¯ºê +4,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,22,24,23,25,25,27,4,0,0,0,0,42,42,0,0,0,0,0,0,10543,10545
10545,·¹µð¾ð½º ±Û·¯ºê +5,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,22,24,23,25,25,27,5,0,0,0,0,45,45,0,0,0,0,0,0,10544,10546
10546,·¹µð¾ð½º ±Û·¯ºê +6,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,22,24,23,25,25,27,6,0,0,0,0,48,48,0,0,0,0,0,0,10545,10547
10547,·¹µð¾ð½º ±Û·¯ºê +7,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,22,24,23,25,25,27,7,0,0,0,0,53,53,0,0,0,0,0,0,10546,10548
10548,·¹µð¾ð½º ±Û·¯ºê +8,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,0,0,22,24,23,25,25,27,8,0,0,0,0,58,58,0,0,0,0,0,0,10547,10549
10549,·¹µð¾ð½º ±Û·¯ºê +9,0,5,4,0,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0,22,24,23,25,25,27,9,0,0,0,0,63,63,0,0,0,0,0,0,10548,0
