DwInfoIndex,DwExploreRange,DwSight,DwPersuitRange,DwAvoidRange,DwExploreStandDelay,DwExploreMoveDelay,DwStandDelay,DwMoveDelay,DwFollowMyMasterRange,DwStopMasterNear,DwWarpMyMasterRange,DwCallTeamPossibelHP,DwCallTeamCount,DwBlockNFirstAttack,dwCallTeamCell,dwFollowTarget,dwSpecialAttackStartHP,dwSpecialMeleeAttackRate,dwSpecialRangeAttackRate,DwPowerAttacjStartHP,dwPowerMeleeAttackProbable,dwPowerRangeAttackProbable,DwUnderAttackAggro,DwMeleeAttackRangeInAggro,DwRangeAttackRangeInAggro,DwSightInAggro,DwDefeatAggro,DwBlockedAggro,DwSlideAggro,DwHealAggro,DwMasterUnderAttackAggro,DwMasterDefeatAggro,DwMasterBlockingAggro,DwMasterSlideAggro,DwCOmplusionUnderAttackAggro,dwMaxSummonsMonsterCount,dwReSummonsMonsterTick,dwMaxSummonsMonsterRange,dwSummonsStartPcCount,PatternType
3210,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3211,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3212,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3213,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3214,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3215,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3216,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,100,35,0,100,40,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3217,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3218,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3219,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3220,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3221,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,100,50,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,2,30000,5,1,1
3222,0,48,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,20,2500,20,1,1
3223,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,100,35,0,100,35,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3224,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3225,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3226,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3227,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3228,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3229,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3230,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3231,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3232,0,48,50,0,2000,2000,1200,1000,0,0,0,50,3,0,4,25,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3233,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3234,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3235,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,7,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
3236,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3237,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3238,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3250,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3251,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3252,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3253,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3254,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3255,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3256,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3257,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3258,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3259,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3260,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3261,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3262,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3263,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3264,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3265,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3266,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,100,35,0,100,40,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3267,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3268,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3269,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3270,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3271,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,100,50,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,2,30000,5,1,1
3272,0,48,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,20,2500,20,1,1
3273,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,100,35,0,100,35,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3274,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3275,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3276,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3277,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3278,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3279,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3280,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3281,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3282,0,48,50,0,2000,2000,1200,1000,0,0,0,50,2,0,4,25,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3283,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3284,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3285,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,7,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
3286,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3287,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3288,4,48,50,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3300,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3301,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3302,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3303,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3304,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3305,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3306,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3307,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3308,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3309,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3310,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3311,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3312,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3313,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3314,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3315,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3316,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3317,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3318,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3319,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3320,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3321,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3322,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3323,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3350,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3351,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3352,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3353,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3354,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3355,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3356,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3357,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3358,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3360,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3361,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3362,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3363,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3364,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3365,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3366,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3367,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3368,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3370,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3371,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3372,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3373,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3374,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3375,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3376,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3377,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3378,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3380,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3381,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3382,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3383,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3384,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3385,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3386,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3387,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3388,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3390,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3391,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3392,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3393,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3394,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3395,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3396,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3397,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3398,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3400,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3401,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3402,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3403,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3404,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3405,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3406,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3407,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3408,0,0,0,0,2000,2000,1200,1000,0,0,0,50,3,0,4,0,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
3500,0,16,16,0,2000,2000,1200,1000,0,0,0,50,10,0,4,15,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3501,6,80,80,6,2000,2000,1200,1000,0,0,0,50,4,0,4,6,0,0,0,100,40,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
3510,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,50,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,0
3511,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,50,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,0
3512,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,50,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,0
3513,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,50,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,0
3514,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,50,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,0
3515,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,50,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,0
3516,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,50,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,0
